year,week,student.id,student.entry,location.name,field.lab,hours,wood.found,deer.found,wood.bite,deer.bite
2006,1,06HF05,Simes,Simes Tract,F,10,0,1,0,0
2006,1,06HF17,Barre Wood,Barre Woods,F,8,0,0,0,0
2006,1,06HF17,Barre Wood,Barre Woods,F,8,0,0,0,0
2006,1,06HF17,Barre Wood,Barre Woods,F,8,0,0,0,0
2006,1,06HF17,Barre Wood,Barre Woods,F,8,0,0,0,0
2006,1,06HF17,Barre Wood,Barre Woods,F,8,0,0,0,0
2006,2,06HF01,PH/ Benson House,NA,L,5,0,0,0,0
2006,2,06HF01,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF01,Behind Benson,Outside,NA,NA,NA,NA,NA,NA
2006,2,06HF01,PH & plant ID,NA,NA,5,1,0,0,0
2006,2,06HF02,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF03,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF04,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF05,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF06,Prescott Peninsula,Quabbin,F,8,0,0,0,0
2006,2,06HF06,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF10,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF10,Bradys,NA,NA,8,1,0,0,0
2006,2,06HF11,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF12,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF13,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF14,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF14,NA,NA,NA,NA,0,0,0,0
2006,2,06HF14,NA,NA,NA,NA,0,0,0,0
2006,2,06HF14,NA,NA,NA,NA,0,0,0,2
2006,2,06HF14,NA,NA,NA,NA,2,0,2,0
2006,2,06HF15,Benson,Benson House,NA,4,0,0,0,0
2006,2,06HF15,Benson,Benson House,NA,6,0,2,0,0
2006,2,06HF15,Benson,Benson House,NA,8,0,2,0,0
2006,2,06HF15,Benson,Benson House,NA,8,0,0,0,0
2006,2,06HF15,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,2,06HF17,Barre Wood,Barre Woods,NA,0,0,0,0,0
2006,2,06HF17,Barre Wood,Barre Woods,NA,0,0,0,0,0
2006,2,06HF17,Barre Wood,Barre Woods,NA,0,0,0,0,0
2006,2,06HF17,Barre Wood,Barre Woods,NA,0,0,0,0,0
2006,2,06HF17,Cambridge,Cambridge,NA,NA,NA,NA,NA,NA
2006,3,06HF01,OED lab,Inside,L,8,0,0,0,0
2006,3,06HF01,lab,Inside,L,8,0,0,0,0
2006,3,06HF01,Norfolk CT,CT,NA,4,0,1,0,0
2006,3,06HF01,CT,CT,NA,8,0,0,0,1
2006,3,06HF01,lab/field,NA,NA,8,0,0,0,0
2006,3,06HF02,office,Inside,L,8,0,0,0,0
2006,3,06HF02,office,Inside,L,8,0,0,0,0
2006,3,06HF02,office,Inside,L,8,0,0,0,0
2006,3,06HF02,office,Inside,L,8,0,0,0,0
2006,3,06HF02,office,Inside,L,8,0,0,0,0
2006,3,06HF03,lab,Inside,L,8,0,0,0,0
2006,3,06HF03,lab,Inside,L,8,0,0,0,0
2006,3,06HF03,lab,Inside,L,8,0,0,0,0
2006,3,06HF03,lab,Inside,L,8,0,0,0,0
2006,3,06HF03,lab,Inside,L,8,0,0,0,0
2006,3,06HF05,Simes,Simes Tract,F,4,0,1,0,0
2006,3,06HF05,lab,Inside,L,8,0,0,0,0
2006,3,06HF05,lab,Inside,L,8,0,0,0,0
2006,3,06HF05,lab,Inside,L,8,0,0,0,0
2006,3,06HF05,lab,Inside,L,8,0,0,0,0
2006,3,06HF06,prescott peninsula,Quabbin,F,6,0,0,0,0
2006,3,06HF06,prescott peninsula,Quabbin,F,8,0,0,0,0
2006,3,06HF06,prescott peninsula,Quabbin,F,8,0,1,0,0
2006,3,06HF06,mt holyoke range,Western MA,F,4,0,0,0,0
2006,3,06HF06,indoors,Inside,L,6,0,0,0,0
2006,3,06HF08,indoors,Inside,L,8,0,0,0,0
2006,3,06HF08,indoors,Inside,L,8,0,0,0,0
2006,3,06HF08,indoors,Inside,L,8,0,0,0,0
2006,3,06HF08,indoors,Inside,L,8,0,0,0,0
2006,3,06HF08,indoors,Inside,L,8,0,0,0,0
2006,3,06HF09,indoors,Inside,L,6,0,0,0,0
2006,3,06HF09,indoors,Inside,L,8,0,0,0,0
2006,3,06HF09,indoors,Inside,L,8,0,0,0,0
2006,3,06HF09,Blissville,Western MA,NA,5,0,0,0,0
2006,3,06HF09,Blissville,Western MA,NA,7,0,0,0,0
2006,3,06HF12,HF,Harvard Forest,F,8,0,0,0,0
2006,3,06HF12,HF,Harvard Forest,NA,4,0,0,0,0
2006,3,06HF12,HF,Harvard Forest,NA,8,1,0,0,0
2006,3,06HF12,HF,Harvard Forest,NA,8,0,1,0,0
2006,3,06HF12,HF,Harvard Forest,NA,8,0,0,0,0
2006,3,06HF13,Simes,Simes Tract,F,4,0,0,0,0
2006,3,06HF13,Lab,Inside,L,6,NA,NA,NA,NA
2006,3,06HF13,lab,Inside,L,8,0,0,0,0
2006,3,06HF13,lab,Inside,L,8,0,0,0,0
2006,3,06HF13,lab,Inside,L,8,0,0,0,0
2006,3,06HF13,Simes,Simes Tract,L,2,0,0,0,0
2006,3,06HF14,lab,Inside,L,8,0,0,0,0
2006,3,06HF14,lab,Inside,L,8,0,0,0,0
2006,3,06HF14,LPH,Little Prospect Hill,NA,6,0,0,0,0
2006,3,06HF14,LPH,Little Prospect Hill,NA,6,0,0,0,0
2006,3,06HF14,LPH,Little Prospect Hill,NA,6,0,1,0,0
2006,3,06HF15,Benson,Benson House,L,8,0,0,0,0
2006,3,06HF15,Benson,Benson House,L,8,0,0,0,0
2006,3,06HF15,Benson,Benson House,L,8,0,1,0,0
2006,3,06HF15,Benson,Benson House,L,8,2,18,0,1
2006,3,06HF15,Benson,Benson House,L,8,0,1,0,0
2006,3,06HF16,Benson,Benson House,L,6,1,0,0,0
2006,3,06HF16,Lab,Inside,L,8,0,0,0,0
2006,3,06HF16,Shaler,Shaler Hall,L,6,0,0,0,0
2006,3,06HF16,Shaler,Shaler Hall,L,8,0,0,0,0
2006,3,06HF16,Petersham,Petersham,NA,NA,0,1,0,1
2006,3,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,3,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,3,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,3,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,3,06HF17,Barre woods,Barre Woods,F,3,0,0,0,0
2006,3,06HF19,PH,Prospect Hill,F,2,0,0,0,0
2006,3,06HF19,PH,Prospect Hill,F,5,0,0,0,0
2006,3,06HF19,PH,Prospect Hill,F,5,0,0,0,0
2006,3,06HF19,NA,NA,NA,8,0,0,0,0
2006,3,06HF19,?,NA,NA,8,0,0,0,0
2006,4,06HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2006,4,06HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2006,4,06HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2006,4,06HF01,Torrey,Torrey Lab,L,7,0,0,0,0
2006,4,06HF01,Torrey/PH,Harvard Forest,NA,8,0,1,0,0
2006,4,06HF02,Tom's Swamp,Tom Swamp,F,3,0,0,0,0
2006,4,06HF02,Shaler,Shaler Hall,L,8,0,0,0,0
2006,4,06HF02,Shaler,Shaler Hall,L,8,0,0,0,0
2006,4,06HF02,Shaler,Shaler Hall,L,8,0,0,0,0
2006,4,06HF02,Petersham,Petersham,NA,5,0,0,0,0
2006,4,06HF03,Cambridge,Cambridge,L,NA,0,0,0,0
2006,4,06HF03,Inside,Inside,L,NA,0,0,0,0
2006,4,06HF03,Inside,Inside,L,NA,0,0,0,0
2006,4,06HF03,Inside,Inside,L,10,0,0,0,0
2006,4,06HF03,Inside,Inside,L,NA,0,0,0,0
2006,4,06HF05,PH,Prospect Hill,F,1,0,0,0,0
2006,4,06HF05,PH,Prospect Hill,F,2,0,0,0,0
2006,4,06HF05,Simes,Simes Tract,F,7,0,0,0,0
2006,4,06HF05,Lab,Inside,L,7,0,0,0,0
2006,4,06HF05,Lab,Inside,L,6,0,0,0,0
2006,4,06HF05,Lab,Inside,L,NA,0,0,0,0
2006,4,06HF05,Lab,Inside,L,NA,0,0,0,0
2006,4,06HF06,Mt Tom,Mt. Tom,F,8,0,0,0,0
2006,4,06HF06,Mt Tom,Mt. Tom,F,4,0,0,0,0
2006,4,06HF06,Mt Tom,Mt. Tom,F,4,0,0,0,0
2006,4,06HF06,Mt Tom,Mt. Tom,F,4,0,0,0,0
2006,4,06HF06,Inside,Inside,L,8,0,0,0,0
2006,4,06HF09,Arnold Arb,Boston,F,6,0,0,0,0
2006,4,06HF09,Mt Tom,Mt. Tom,F,5,0,0,0,0
2006,4,06HF09,Inside,Inside,L,8,0,0,0,0
2006,4,06HF09,Inside,Inside,L,NA,0,0,0,0
2006,4,06HF09,Inside,Inside,L,8,0,0,0,0
2006,4,06HF10,EMS,EMS,F,8,0,0,0,0
2006,4,06HF10,EMS,EMS,F,8,0,0,0,0
2006,4,06HF10,EMS,EMS,F,8,0,0,0,0
2006,4,06HF10,EMS,EMS,F,8,0,0,0,0
2006,4,06HF10,EMS,EMS,F,8,0,0,0,0
2006,4,06HF11,PH,Prospect Hill,F,8,0,0,0,0
2006,4,06HF11,Torrey,Torrey Lab,L,8,0,0,0,0
2006,4,06HF12,PH,Prospect Hill,F,8,0,0,0,0
2006,4,06HF12,PH,Prospect Hill,F,8,0,0,0,0
2006,4,06HF12,PH,Prospect Hill,F,4,0,0,0,0
2006,4,06HF12,PH,Prospect Hill,F,6,0,0,0,0
2006,4,06HF13,Simes,Simes Tract,F,4,0,0,0,0
2006,4,06HF13,Simes,Simes Tract,F,4,0,0,0,0
2006,4,06HF13,Simes,Simes Tract,F,4,0,0,0,0
2006,4,06HF13,Shaler,Shaler Hall,L,8,0,0,0,0
2006,4,06HF13,Shaler,Shaler Hall,L,8,0,0,0,0
2006,4,06HF15,Benson,Benson House,L,2,0,1,0,0
2006,4,06HF15,Highway House,Highway House,L,2,0,0,0,0
2006,4,06HF15,Lab,Inside,L,8,0,0,0,0
2006,4,06HF15,Lab,Inside,L,8,0,0,0,0
2006,4,06HF15,Lab,Inside,L,8,0,0,0,0
2006,4,06HF16,Lab,Inside,L,8,0,0,0,0
2006,4,06HF16,Lab,Inside,L,8,0,0,0,0
2006,4,06HF16,Lab,Inside,L,8,0,0,0,0
2006,4,06HF16,Lab,Inside,L,8,0,0,0,0
2006,4,06HF16,Lab,Inside,L,8,0,0,0,0
2006,4,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,4,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,4,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,4,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,4,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,4,06HF19,Black Gum,Prospect Hill,F,2,0,0,0,0
2006,4,06HF19,Shaler,Shaler Hall,L,8,0,0,0,0
2006,4,06HF19,Shaler,Shaler Hall,L,8,0,0,0,0
2006,4,06HF19,Shaler,Shaler Hall,L,8,0,0,0,0
2006,4,06HF19,Shaler,Shaler Hall,L,8,0,0,0,0
2006,5,06HF01,Belchertown bog,Belchertown,F,5,0,0,0,0
2006,5,06HF01,Shaler/Torrey,Shaler Hall,L,8,0,0,0,0
2006,5,06HF01,CT,CT,NA,NA,0,0,0,0
2006,5,06HF01,Harvard pond/Torrey,Harvard Forest,NA,8,0,0,0,0
2006,5,06HF01,Harvard pond/Torrey,Harvard Forest,NA,8,0,0,0,0
2006,5,06HF02,Belchertown bog,Belchertown,F,2,0,0,0,0
2006,5,06HF02,Tom's swamp,Tom Swamp,F,8,0,0,0,0
2006,5,06HF02,Shaler,Shaler Hall,L,8,0,0,0,0
2006,5,06HF02,Shaler,Shaler Hall,L,8,0,0,0,0
2006,5,06HF02,Shaler,Shaler Hall,L,8,0,0,0,0
2006,5,06HF03,Lab,Inside,L,8,0,0,0,0
2006,5,06HF03,Lab,Inside,L,8,0,0,0,0
2006,5,06HF03,Lab,Inside,L,8,0,0,0,0
2006,5,06HF03,Lab,Inside,L,8,0,0,0,0
2006,5,06HF03,Lab,Inside,L,8,0,0,0,0
2006,5,06HF05,Tully lake,Athol,F,8,0,0,0,0
2006,5,06HF05,Simes,Simes Tract,F,4,0,0,0,0
2006,5,06HF05,Simes,Simes Tract,F,6,0,0,0,0
2006,5,06HF05,Boston,Boston,L,12,0,0,0,0
2006,5,06HF05,Lab,Inside,L,8,0,0,0,0
2006,5,06HF06,Inside,Inside,L,8,0,0,0,0
2006,5,06HF10,EMS,EMS,F,8,0,0,0,0
2006,5,06HF10,EMS,EMS,F,8,0,0,0,0
2006,5,06HF10,EMS,EMS,F,8,0,0,0,0
2006,5,06HF12,EMS,EMS,F,8,0,0,0,0
2006,5,06HF12,EMS,EMS,F,10,0,0,0,0
2006,5,06HF12,EMS,EMS,F,8,0,1,0,1
2006,5,06HF12,EMS,EMS,F,8,0,0,0,0
2006,5,06HF12,Boston,Boston,L,NA,0,0,0,0
2006,5,06HF14,Lab,Inside,L,8,0,0,0,0
2006,5,06HF14,Lab,Inside,L,8,0,0,0,0
2006,5,06HF14,LPH,Little Prospect Hill,NA,6,0,0,0,0
2006,5,06HF15,EMS,EMS,F,3,0,1,0,0
2006,5,06HF15,Lab,Inside,L,8,0,0,0,0
2006,5,06HF15,Lab,Inside,L,8,0,0,0,0
2006,5,06HF15,Lab,Inside,L,8,0,0,0,0
2006,5,06HF16,Lab,Inside,L,8,0,0,0,0
2006,5,06HF16,Not here,NA,NA,NA,NA,NA,NA,NA
2006,5,06HF17,Barre woods,Barre Woods,F,3,0,0,0,0
2006,5,06HF17,Barre woods,Barre Woods,F,3,0,0,0,0
2006,5,06HF17,Barre woods,Barre Woods,F,3,0,0,0,0
2006,5,06HF17,Barre woods,Barre Woods,F,3,0,0,0,0
2006,5,06HF17,Barre woods,Barre Woods,F,6,0,0,0,0
2006,6,06HF01,Torrey,Torrey Lab,L,4,0,0,0,0
2006,6,06HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2006,6,06HF01,Harvard Pond/Torrey,Harvard Forest,NA,8,0,0,0,0
2006,6,06HF01,Harvard Pond/Torrey,Harvard Forest,NA,12,0,0,0,0
2006,6,06HF01,IES,New York,NA,8,0,0,0,0
2006,6,06HF02,Boston,Boston,L,8,0,0,0,0
2006,6,06HF02,Boston,Boston,L,8,0,0,0,0
2006,6,06HF02,Boston,Boston,L,8,0,0,0,0
2006,6,06HF02,Shaler,Shaler Hall,L,7,0,0,0,0
2006,6,06HF02,IES,New York,NA,8,0,0,0,0
2006,6,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF04,Inside,Inside,L,NA,0,0,0,0
2006,6,06HF04,Inside,Inside,L,NA,0,0,0,0
2006,6,06HF04,HF,Harvard Forest,NA,4,0,0,0,0
2006,6,06HF04,HF,Harvard Forest,NA,5,0,0,0,0
2006,6,06HF04,HF,Harvard Forest,NA,3,0,0,0,0
2006,6,06HF05,Simes,Simes Tract,F,5.5,0,1,0,1
2006,6,06HF05,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF05,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF05,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF05,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF08,Lab/PH,NA,NA,NA,0,0,0,0
2006,6,06HF08,Lab/PH,NA,NA,NA,0,0,0,0
2006,6,06HF08,Lab/PH,NA,NA,NA,0,0,0,0
2006,6,06HF08,Lab/PH,NA,NA,NA,0,0,0,0
2006,6,06HF08,Lab/PH,NA,NA,NA,0,0,0,0
2006,6,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF12,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF12,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF12,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF12,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF12,EMS/Brady,NA,NA,8,0,0,0,0
2006,6,06HF13,Simes,Simes Tract,F,2,0,0,0,0
2006,6,06HF13,Simes,Simes Tract,F,6,0,0,0,0
2006,6,06HF13,Shaler,Shaler Hall,L,8,0,0,0,0
2006,6,06HF13,Shaler,Shaler Hall,L,8,0,0,0,0
2006,6,06HF13,Shaler,Shaler Hall,L,8,0,0,0,0
2006,6,06HF15,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF15,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF15,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF15,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF15,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF16,Berkshires,Berkshire Mtns,F,NA,0,0,0,0
2006,6,06HF16,Berkshires,Berkshire Mtns,F,NA,0,0,0,0
2006,6,06HF16,Berkshires,Berkshire Mtns,F,NA,0,0,0,0
2006,6,06HF16,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF16,Lab,Inside,L,NA,0,0,0,0
2006,6,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,6,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,6,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,6,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,6,06HF17,Barre woods,Barre Woods,F,8,0,0,0,0
2006,7,06HF01,Benson,Benson House,L,8,0,0,0,0
2006,7,06HF01,Cambridge,Cambridge,L,NA,0,0,0,0
2006,7,06HF01,Cambridge,Cambridge,L,NA,0,0,0,0
2006,7,06HF01,Cambridge,Cambridge,L,NA,0,0,0,0
2006,7,06HF01,Highway House/Shaler,Harvard Forest,NA,8,0,0,0,0
2006,7,06HF02,Harvard Pond,Harvard Pond,F,7,0,0,0,0
2006,7,06HF02,Shaler,Shaler Hall,L,8,0,0,0,0
2006,7,06HF02,Belchertown,Belchertown,NA,7,0,0,0,0
2006,7,06HF02,Gardner/Tom's Swamp,NA,NA,9,0,0,0,0
2006,7,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF03,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF04,Inside,Inside,L,NA,NA,NA,NA,NA
2006,7,06HF04,Inside,Inside,L,NA,NA,NA,NA,NA
2006,7,06HF04,HF,Harvard Forest,NA,4,0,0,0,0
2006,7,06HF04,HF,Harvard Forest,NA,3,0,0,0,0
2006,7,06HF04,HF,Harvard Forest,NA,3,0,0,0,0
2006,7,06HF05,Simes,Simes Tract,F,5.5,0,0,0,0
2006,7,06HF05,Simes,Simes Tract,F,8,0,0,0,0
2006,7,06HF05,Inside,Inside,L,8,0,0,0,0
2006,7,06HF05,Inside,Inside,L,NA,NA,NA,NA,NA
2006,7,06HF05,Inside,Inside,L,NA,NA,NA,NA,NA
2006,7,06HF06,Inside,Inside,L,8,0,0,0,0
2006,7,06HF06,Guilford  CT,CT,NA,8,0,2,0,0
2006,7,06HF06,Guilford  CT,CT,NA,8,1,0,0,0
2006,7,06HF06,Deep River  CT,CT,NA,12,0,0,0,0
2006,7,06HF09,Arnold Arb,Boston,F,8,0,0,0,0
2006,7,06HF09,Lab,Inside,L,8,0,0,0,0
2006,7,06HF09,Lab,Inside,L,8,0,0,0,0
2006,7,06HF09,Blank,NA,NA,8,0,0,0,0
2006,7,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,7,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,7,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,7,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,7,06HF10,EMS/Brady,NA,NA,8,0,0,0,0
2006,7,06HF15,Highway House,Highway House,L,8,0,0,0,0
2006,7,06HF15,Highway House,Highway House,L,8,0,0,0,0
2006,7,06HF15,Highway House,Highway House,L,8,0,0,0,0
2006,7,06HF15,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF15,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF16,Prospect Hill Rd,Prospect Hill,F,1,1,0,0,0
2006,7,06HF16,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF16,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF16,Lab,Inside,L,NA,0,0,0,0
2006,7,06HF16,CRV,Connecticut River Valley,NA,NA,0,0,0,0
2006,7,06HF17,Lab,Inside,L,8,0,0,0,0
2006,7,06HF17,Lab,Inside,L,8,0,0,0,0
2006,7,06HF17,Lab,Inside,L,8,0,0,0,0
2006,7,06HF17,Lab,Inside,L,8,0,0,0,0
2006,7,06HF17,Lab,Inside,L,8,0,0,0,0
2006,7,06HF19,Swift River,Outside,F,5,0,0,0,0
2006,7,06HF19,Swift River,Outside,F,4,0,0,0,0
2006,8,06HF01,Harvard Pond/Brown's Pond,Harvard Forest,F,8,0,0,0,0
2006,8,06HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2006,8,06HF01,Torrey,Torrey Lab,L,9,0,0,0,0
2006,8,06HF01,Mt Barre/Shaler,Central MA,NA,8,0,0,0,0
2006,8,06HF01,Benson/Torrey,Harvard Forest,NA,8,0,0,0,0
2006,8,06HF02,Hawler/Lilly pond,NA,F,7,0,0,0,0
2006,8,06HF02,Poutower Bog,Outside,F,6,0,0,0,0
2006,8,06HF02,Poutower Bog,Outside,F,5,0,0,0,0
2006,8,06HF02,Otis/SW mass,NA,NA,8,0,0,0,0
2006,8,06HF02,Snake Bog,NA,NA,3,0,0,0,0
2006,8,06HF03,Lab/Driveway,NA,NA,8,0,0,0,0
2006,8,06HF03,Lab/Driveway,NA,NA,8,0,0,0,0
2006,8,06HF03,Lab/Driveway,NA,NA,8,0,0,0,0
2006,8,06HF03,Lab/Driveway,NA,NA,8,0,0,0,0
2006,8,06HF03,Lab/Driveway,NA,NA,8,0,0,0,0
2006,8,06HF04,Inside,Inside,L,8,0,0,0,0
2006,8,06HF04,HF,Harvard Forest,NA,4,0,0,0,0
2006,8,06HF04,HF,Harvard Forest,NA,3,0,0,0,0
2006,8,06HF04,HF,Harvard Forest,NA,3,0,0,0,0
2006,8,06HF04,HF,Harvard Forest,NA,3,0,0,0,0
2006,8,06HF06,Prescott; Penn,Quabbin,F,4,0,0,0,0
2006,8,06HF06,Inside,Inside,L,8,0,0,0,0
2006,8,06HF06,Inside,Inside,L,8,0,0,0,0
2006,8,06HF06,Deep River  CT,CT,NA,8,0,0,0,0
2006,8,06HF06,Deep River  CT,CT,NA,8,0,0,0,0
2006,8,06HF08,Lab,Inside,L,8,0,0,0,0
2006,8,06HF08,Lab,Inside,L,8,0,0,0,0
2006,8,06HF08,Lab,Inside,L,8,0,0,0,0
2006,8,06HF08,Lab,Inside,L,8,0,0,0,0
2006,8,06HF08,Lab,Inside,L,8,0,0,0,0
2006,8,06HF12,Drafting room,Inside,L,8,0,0,0,0
2006,8,06HF12,Drafting room,Inside,L,8,0,0,0,0
2006,8,06HF12,Drafting room,Inside,L,8,0,0,0,0
2006,8,06HF12,Drafting room,Inside,L,8,0,0,0,0
2006,8,06HF12,Drafting room,Inside,L,8,0,0,0,0
2006,8,06HF15,Highway House,Highway House,L,1,0,0,0,0
2006,8,06HF15,Highway house,Highway House,L,1,0,0,0,0
2006,8,06HF15,Highway house,Highway House,L,1,0,0,0,0
2006,8,06HF15,Highway house,Highway House,L,1,0,0,0,0
2006,8,06HF15,Highway house,Highway House,L,1,0,0,0,0
2006,8,06HF19,Connors pond,Central MA,F,3,0,0,0,0
2006,8,06HF19,Simes,Simes Tract,F,4,0,1,0,0
2006,8,06HF19,Ricefield pond,Tom Swamp,F,4,0,0,0,0
2006,8,06HF19,Shaler,Shaler Hall,L,8,0,0,0,0
2006,9,06HF01,Torrey/Shaler,Harvard Forest,L,8,0,0,0,0
2006,9,06HF01,Shaler,Shaler Hall,L,8,0,0,0,0
2006,9,06HF01,Shaler/Torrey/Behind Benson and garage,Harvard Forest,NA,8,0,0,0,0
2006,9,06HF01,Chico  LA,NA,NA,NA,0,0,0,0
2006,9,06HF02,Lab,Inside,L,0,0,0,0,0
2006,9,06HF02,Lab,Inside,L,0,0,0,0,0
2006,9,06HF02,Chico  LA,NA,NA,NA,0,0,0,0
2006,9,06HF02,Chico  LA,NA,NA,NA,0,0,0,0
2006,9,06HF02,Chico  LA,NA,NA,NA,0,0,0,0
2006,9,06HF03,Lab,Inside,L,0,0,0,0,0
2006,9,06HF03,Lab,Inside,L,0,0,0,0,0
2006,9,06HF03,Lab,Inside,L,0,0,0,0,0
2006,9,06HF04,Inside,Inside,L,NA,NA,NA,NA,NA
2006,9,06HF04,HF,Harvard Forest,NA,6,0,0,0,0
2006,9,06HF05,Quabbin,Quabbin,F,6,0,0,0,0
2006,9,06HF05,Inside,Inside,L,8,0,0,0,0
2006,9,06HF06,Inside,Inside,L,8,0,0,0,0
2006,9,06HF06,Inside,Inside,L,8,0,0,0,0
2006,9,06HF06,Inside,Inside,L,8,0,0,0,0
2006,9,06HF08,Inside,Inside,L,8,0,0,0,0
2006,9,06HF08,Coventry,CT,NA,5,15,0,6,0
2006,9,06HF09,Inside,Inside,L,8,0,0,0,0
2006,9,06HF09,Ravenswood,NA,NA,8,0,0,0,0
2006,9,06HF09,Ravenswood,NA,NA,8,0,0,0,0
2006,9,06HF19,Quabbin Bog,Quabbin,F,2,0,1,0,0
2006,9,06HF19,Boston area,Boston,L,6,0,0,0,0
2006,10,06HF01,Torrey/Shaler,Harvard Forest,L,8,0,0,0,0
2006,10,06HF01,Torrey/Shaler,Harvard Forest,L,8,0,0,0,0
2006,10,06HF01,Shaler,Shaler Hall,L,8,0,0,0,0
2006,10,06HF06,Quabbin,Quabbin,F,8,1,0,0,0
2006,10,06HF06,Inside,Inside,L,8,0,0,0,0
2006,10,06HF06,Inside,Inside,L,8,0,0,0,0
2006,10,06HF06,Inside,Inside,L,8,0,0,0,0
2006,10,06HF06,Inside,Inside,L,8,0,0,0,0
2006,11,06HF06,Inside,Inside,L,8,0,0,0,0
2006,11,06HF06,Inside,Inside,L,8,0,0,0,0
2006,11,06HF06,Inside,Inside,L,8,0,0,0,0
2006,11,06HF06,Inside,Inside,L,8,0,0,0,0
2006,11,06HF06,Inside,Inside,L,8,0,0,0,0
2007,1,07HF01,PH,Prospect Hill,F,6,0,0,0,0
2007,1,07HF01,PH,Prospect Hill,F,7,0,0,0,0
2007,1,07HF02,Simes,Simes Tract,F,3,0,0,0,0
2007,1,07HF02,Tom swamp,Tom Swamp,F,3,0,2,0,0
2007,1,07HF05,HF Cemetery,Harvard Forest,F,0.2,0,1,0,0
